id,Event,Distance,Sex,Ranking,Time 1,Miliseconds,Relay,When,Swimmer,id2,Swimmer nationality,nCountry,Continent nationality,nContinent,Date,Meet,Meet location
swim2141,4 x 100 m freestyle relay,400,Female,43,03:33.62,213062,53.61,,Ranomi Kromowidjojo,Ranomi_Kromowidjojo,Netherlands,10,Europe,118,"Tuesday, March 18, 2008",,"Eindhoven, Netherlands"
swim2142,4 x 100 m freestyle relay,400,Female,43,03:33.62,213062,53.62,,Femke Heemskerk,Femke_Heemskerk,Netherlands,11,Europe,119,"Tuesday, March 18, 2008",,"Eindhoven, Netherlands"
swim2143,4 x 100 m freestyle relay,400,Female,43,03:33.62,213062,52.62,,Marleen Veldhuis,Marleen_Veldhuis,Netherlands,12,Europe,120,"Tuesday, March 18, 2008",,"Eindhoven, Netherlands"
swim2144,4 x 100 m freestyle relay,400,Female,44,03:31.72,211072,53.61,,Inge Dekker,Inge_Dekker,Netherlands,36,Europe,341,"Sunday, July 26, 2009",,"Rome, Italy"
swim2145,4 x 100 m freestyle relay,400,Female,44,03:31.72,211072,52.3,,Ranomi Kromowidjojo,Ranomi_Kromowidjojo,Netherlands,37,Europe,342,"Sunday, July 26, 2009",,"Rome, Italy"
swim2146,4 x 100 m freestyle relay,400,Female,44,03:31.72,211072,53.03,,Femke Heemskerk,Femke_Heemskerk,Netherlands,38,Europe,343,"Sunday, July 26, 2009",,"Rome, Italy"
swim2147,4 x 100 m freestyle relay,400,Female,44,03:31.72,211072,52.78,,Marleen Veldhuis,Marleen_Veldhuis,Netherlands,39,Europe,344,"Sunday, July 26, 2009",,"Rome, Italy"
swim2148,4 x 100 m freestyle relay,400,Female,45,03:30.98,210098,53.15,,Bronte Campbell,Bronte_Campbell,Australia,58,Oceania,59,"Thursday, July 24, 2014",,"Glasgow, Scotland"
swim2149,4 x 100 m freestyle relay,400,Female,45,03:30.98,210098,52.76,,Melanie Schlanger,Melanie_Schlanger,Australia,59,Oceania,60,"Thursday, July 24, 2014",,"Glasgow, Scotland"
swim2150,4 x 100 m freestyle relay,400,Female,45,03:30.98,210098,52.91,,Emma McKeon,Emma_McKeon,Australia,60,Oceania,61,"Thursday, July 24, 2014",,"Glasgow, Scotland"
swim2151,4 x 100 m freestyle relay,400,Female,45,03:30.98,210098,52.16,,Cate Campbell,Cate_Campbell,Australia,61,Oceania,62,"Thursday, July 24, 2014",,"Glasgow, Scotland"
swim2152,4 x 100 m freestyle relay,400,Female,46,03:30.65,210065,53.41,,Emma McKeon,Emma_McKeon,Australia,183,Oceania,184,"Saturday, August 6, 2016",,"Rio de Janeiro, Brazil"
swim2153,4 x 100 m freestyle relay,400,Female,46,03:30.65,210065,53.12,,Brittany Elmslie,Brittany_Elmslie,Australia,184,Oceania,185,"Saturday, August 6, 2016",,"Rio de Janeiro, Brazil"
swim2154,4 x 100 m freestyle relay,400,Female,46,03:30.65,210065,52.15,,Bronte Campbell,Bronte_Campbell,Australia,185,Oceania,186,"Saturday, August 6, 2016",,"Rio de Janeiro, Brazil"
swim2155,4 x 100 m freestyle relay,400,Female,46,03:30.65,210065,51.97,,Cate Campbell,Cate_Campbell,Australia,186,Oceania,187,"Saturday, August 6, 2016",,"Rio de Janeiro, Brazil"
swim1112,4 x 100 m medley relay,400,Male,1,04:39.20,279002,,Final,Gustaf Hellsing,Gustaf_Hellsing,Sweden,18,Europe,379,"Sunday, February 22, 1953",-,"Helsingborg, Sweden"
swim1113,4 x 100 m medley relay,400,Male,1,04:39.20,279002,,Final,Lennart Brock,Lennart_Brock,Sweden,19,Europe,380,"Sunday, February 22, 1953",-,"Helsingborg, Sweden"
swim1114,4 x 100 m medley relay,400,Male,1,04:39.20,279002,,Final,Roy Dahl,Roy_Dahl,Sweden,20,Europe,381,"Sunday, February 22, 1953",-,"Helsingborg, Sweden"
swim1115,4 x 100 m medley relay,400,Male,1,04:39.20,279002,,Final,Hakan Westesson,Hakan_Westesson,Sweden,21,Europe,382,"Sunday, February 22, 1953",-,"Helsingborg, Sweden"
swim1116,4 x 100 m medley relay,400,Male,2,04:32.20,272002,,Final,Gilbert Bozon,Gilbert_Bozon,France,23,Europe,307,"Sunday, March 22, 1953",-,"Charleroi, Belgium"
swim1117,4 x 100 m medley relay,400,Male,2,04:32.20,272002,,Final,Pierre Dumesnil,Pierre_Dumesnil,France,24,Europe,308,"Sunday, March 22, 1953",-,"Charleroi, Belgium"
swim1118,4 x 100 m medley relay,400,Male,2,04:32.20,272002,,Final,Maurice Lusien,Maurice_Lusien,France,25,Europe,309,"Sunday, March 22, 1953",-,"Charleroi, Belgium"
swim1119,4 x 100 m medley relay,400,Male,2,04:32.20,272002,,Final,Alex Jany,Alex_Jany,France,26,Europe,310,"Sunday, March 22, 1953",-,"Charleroi, Belgium"
swim1120,4 x 100 m medley relay,400,Male,3,04:31.50,271005,,Final,A. Violas,A_Violas,France,6,Europe,87,"Wednesday, April 1, 1953",-,"Troyes, France"
swim1121,4 x 100 m medley relay,400,Male,3,04:31.50,271005,,Final,Pierre Dumesnil,Pierre_Dumesnil,France,7,Europe,88,"Wednesday, April 1, 1953",-,"Troyes, France"
swim1122,4 x 100 m medley relay,400,Male,3,04:31.50,271005,,Final,Julian Arene,Julian_Arene,France,8,Europe,89,"Wednesday, April 1, 1953",-,"Troyes, France"
swim1123,4 x 100 m medley relay,400,Male,3,04:31.50,271005,,Final,Aldo Eminente,Aldo_Eminente,France,9,Europe,90,"Wednesday, April 1, 1953",-,"Troyes, France"
swim1124,4 x 100 m medley relay,400,Male,4,04:30.80,270008,,Final,Gustaf Hellsing,Gustaf_Hellsing,Sweden,38,Europe,770,"Friday, April 17, 1953",-,"Lund, Sweden"
swim1125,4 x 100 m medley relay,400,Male,4,04:30.80,270008,,Final,Lennart Brock,Lennart_Brock,Sweden,39,Europe,771,"Friday, April 17, 1953",-,"Lund, Sweden"
swim1126,4 x 100 m medley relay,400,Male,4,04:30.80,270008,,Final,Gˆran Larsson,Goran_Larsson,Sweden,40,Europe,772,"Friday, April 17, 1953",-,"Lund, Sweden"
swim1127,4 x 100 m medley relay,400,Male,4,04:30.80,270008,,Final,Per-Olof ÷strand,Per-Olof_ostrand,Sweden,41,Europe,773,"Friday, April 17, 1953",-,"Lund, Sweden"
swim1128,4 x 100 m medley relay,400,Male,5,04:27.80,267008,,Final,Gustaf Hellsing,Gustaf_Hellsing,Sweden,34,Europe,764,"Friday, April 24, 1953",-,"Bor√É¬•s, Sweden"
swim1129,4 x 100 m medley relay,400,Male,5,04:27.80,267008,,Final,Lennart Brock,Lennart_Brock,Sweden,35,Europe,765,"Friday, April 24, 1953",-,"Bor√É¬•s, Sweden"
swim1130,4 x 100 m medley relay,400,Male,5,04:27.80,267008,,Final,Gˆran Larsson,Goran_Larsson,Sweden,36,Europe,766,"Friday, April 24, 1953",-,"Bor√É¬•s, Sweden"
swim1131,4 x 100 m medley relay,400,Male,5,04:27.80,267008,,Final,Per-Olof ÷strand,Per-Olof_ostrand,Sweden,37,Europe,767,"Friday, April 24, 1953",-,"Bor√É¬•s, Sweden"
swim1132,4 x 100 m medley relay,400,Male,6,04:24.80,264008,,Final,Viktor Lopatin,Viktor_Lopatin,Soviet Union,2,Europe,14,"Wednesday, May 13, 1953",-,"Moscow, Soviet Union"
swim1133,4 x 100 m medley relay,400,Male,6,04:24.80,264008,,Final,Vladimir Minashkin,Vladimir_Minashkin,Soviet Union,3,Europe,15,"Wednesday, May 13, 1953",-,"Moscow, Soviet Union"
swim1134,4 x 100 m medley relay,400,Male,6,04:24.80,264008,,Final,Pyotr Skripchenkov,Pyotr_Skripchenkov,Soviet Union,4,Europe,16,"Wednesday, May 13, 1953",-,"Moscow, Soviet Union"
swim1135,4 x 100 m medley relay,400,Male,6,04:24.80,264008,,Final,Lev Balandin,Lev_Balandin,Soviet Union,5,Europe,17,"Wednesday, May 13, 1953",-,"Moscow, Soviet Union"
swim1136,4 x 100 m medley relay,400,Male,7,04:21.30,261003,,Final,Viktor Solovyov,Viktor_Solovyov,Soviet Union,24,Europe,143,"Tuesday, January 26, 1954",-,"Moscow, Soviet Union"
swim1137,4 x 100 m medley relay,400,Male,7,04:21.30,261003,,Final,Vladimir Minashkin,Vladimir_Minashkin,Soviet Union,25,Europe,144,"Tuesday, January 26, 1954",-,"Moscow, Soviet Union"
swim1138,4 x 100 m medley relay,400,Male,7,04:21.30,261003,,Final,Pyotr Skripchenkov,Pyotr_Skripchenkov,Soviet Union,26,Europe,145,"Tuesday, January 26, 1954",-,"Moscow, Soviet Union"
swim1139,4 x 100 m medley relay,400,Male,7,04:21.30,261003,,Final,Lev Balandin,Lev_Balandin,Soviet Union,27,Europe,146,"Tuesday, January 26, 1954",-,"Moscow, Soviet Union"
swim1140,4 x 100 m medley relay,400,Male,8,04:19.00,259000,,Final,Viktor Solovyov,Viktor_Solovyov,Soviet Union,9,Europe,50,"Wednesday, February 24, 1954",-,"Stockholm, Sweden"
swim1141,4 x 100 m medley relay,400,Male,8,04:19.00,259000,,Final,Vladimir Minashkin,Vladimir_Minashkin,Soviet Union,10,Europe,51,"Wednesday, February 24, 1954",-,"Stockholm, Sweden"
swim1142,4 x 100 m medley relay,400,Male,8,04:19.00,259000,,Final,Pyotr Skripchenkov,Pyotr_Skripchenkov,Soviet Union,11,Europe,52,"Wednesday, February 24, 1954",-,"Stockholm, Sweden"
swim1143,4 x 100 m medley relay,400,Male,8,04:19.00,259000,,Final,Lev Balandin,Lev_Balandin,Soviet Union,12,Europe,53,"Wednesday, February 24, 1954",-,"Stockholm, Sweden"
swim1148,4 x 100 m medley relay,400,Male,10,04:17.80,257008,,Final,Katsuki Ishikara,Katsuki_Ishikara,Japan,67,Asia,83,"Saturday, September 7, 1957",All-Japan Student Championships,"Tokyo, Japan"
swim1149,4 x 100 m medley relay,400,Male,10,04:17.80,257008,,Final,Masaru Furukawa,Masaru_Furukawa,Japan,68,Asia,84,"Saturday, September 7, 1957",All-Japan Student Championships,"Tokyo, Japan"
swim1150,4 x 100 m medley relay,400,Male,10,04:17.80,257008,,Final,Kazuo Tomita,Kazuo_Tomita,Japan,69,Asia,85,"Saturday, September 7, 1957",All-Japan Student Championships,"Tokyo, Japan"
swim1151,4 x 100 m medley relay,400,Male,10,04:17.80,257008,,Final,Takashi Ishimoto,Takashi_Ishimoto,Japan,70,Asia,86,"Saturday, September 7, 1957",All-Japan Student Championships,"Tokyo, Japan"
swim1152,4 x 100 m medley relay,400,Male,11,04:17.20,257002,,Final,Keiji Hase,Keiji_Hase,Japan,3,Asia,8,"Wednesday, May 28, 1958",Asian Games,"Tokyo, Japan"
swim1153,4 x 100 m medley relay,400,Male,11,04:17.20,257002,,Final,Takashi Ishimoto,Takashi_Ishimoto,Japan,4,Asia,9,"Wednesday, May 28, 1958",Asian Games,"Tokyo, Japan"
swim1154,4 x 100 m medley relay,400,Male,11,04:17.20,257002,,Final,Masaru Furukawa,Masaru_Furukawa,Japan,5,Asia,10,"Wednesday, May 28, 1958",Asian Games,"Tokyo, Japan"
swim1155,4 x 100 m medley relay,400,Male,11,04:17.20,257002,,Final,Manabu Koga,Manabu_Koga,Japan,6,Asia,11,"Wednesday, May 28, 1958",Asian Games,"Tokyo, Japan"
swim1144,4 x 100 m medley relay,400,Male,9,04:14.80,254008,,Final,G. Kuvaldin,G_Kuvaldin,Soviet Union,30,Europe,188,"Tuesday, August 14, 1956",Olympic Trials,"Moscow, Soviet Union"
swim1145,4 x 100 m medley relay,400,Male,9,04:14.80,254008,,Final,Vladimir Minashkin,Vladimir_Minashkin,Soviet Union,13,Europe,54,"Wednesday, February 24, 1954",-,"Stockholm, Sweden"
swim1146,4 x 100 m medley relay,400,Male,9,04:14.80,254008,,Final,Vladimir Strushanov,Vladimir_Strushanov,Soviet Union,14,Europe,55,"Wednesday, February 24, 1954",-,"Stockholm, Sweden"
swim1147,4 x 100 m medley relay,400,Male,9,04:14.80,254008,,Final,Lev Balandin,Lev_Balandin,Soviet Union,15,Europe,56,"Wednesday, February 24, 1954",-,"Stockholm, Sweden"
swim1156,4 x 100 m medley relay,400,Male,13,04:14.20,254002,,Set in a pool measured in yards,John Monckton,John_Monckton,Australia,261,Oceania,262,"Friday, July 25, 1958",British Empire and Commonwealth Games,"Cardiff, United Kingdom"
swim1157,4 x 100 m medley relay,400,Male,13,04:14.20,254002,,Set in a pool measured in yards,Terry Gathercole,Terry_Gathercole,Australia,262,Oceania,263,"Friday, July 25, 1958",British Empire and Commonwealth Games,"Cardiff, United Kingdom"
swim1158,4 x 100 m medley relay,400,Male,13,04:14.20,254002,,Set in a pool measured in yards,Brian Wilkinson,Brian_Wilkinson,Australia,263,Oceania,264,"Friday, July 25, 1958",British Empire and Commonwealth Games,"Cardiff, United Kingdom"
swim1159,4 x 100 m medley relay,400,Male,13,04:14.20,254002,,Set in a pool measured in yards,John Devitt,John_Devitt,Australia,264,Oceania,265,"Friday, July 25, 1958",British Empire and Commonwealth Games,"Cardiff, United Kingdom"
swim1160,4 x 100 m medley relay,400,Male,14,04:10.40,250004,,Final,John Monckton,John_Monckton,Australia,283,Oceania,284,"Friday, August 22, 1958",-,"Osaka, Japan"
swim1161,4 x 100 m medley relay,400,Male,14,04:10.40,250004,,Final,Terry Gathercole,Terry_Gathercole,Australia,284,Oceania,285,"Friday, August 22, 1958",-,"Osaka, Japan"
swim1162,4 x 100 m medley relay,400,Male,14,04:10.40,250004,,Final,Brian Wilkinson,Brian_Wilkinson,Australia,285,Oceania,286,"Friday, August 22, 1958",-,"Osaka, Japan"
swim1163,4 x 100 m medley relay,400,Male,14,04:10.40,250004,,Final,John Devitt,John_Devitt,Australia,286,Oceania,287,"Friday, August 22, 1958",-,"Osaka, Japan"
swim1164,4 x 100 m medley relay,400,Male,15,04:09.20,249002,,Final,Frank McKinney,Frank_McKinney,United States,391,America,413,"Sunday, July 24, 1960",-,"Toledo, Ohio, United States"
swim1165,4 x 100 m medley relay,400,Male,15,04:09.20,249002,,Final,Chet Jastremski,Chet_Jastremski,United States,392,America,414,"Sunday, July 24, 1960",-,"Toledo, Ohio, United States"
swim1166,4 x 100 m medley relay,400,Male,15,04:09.20,249002,,Final,Mike Troy,Mike_Troy,United States,393,America,415,"Sunday, July 24, 1960",-,"Toledo, Ohio, United States"
swim1167,4 x 100 m medley relay,400,Male,15,04:09.20,249002,,Final,Peter Sintz,Peter_Sintz,United States,394,America,416,"Sunday, July 24, 1960",-,"Toledo, Ohio, United States"
swim1168,4 x 100 m medley relay,400,Male,16,04:08.20,248002,,Heat,Bob Bennett,Bob_Bennett,United States,679,America,708,"Saturday, August 27, 1960",Olympic Games,"Rome, Italy"
swim1169,4 x 100 m medley relay,400,Male,16,04:08.20,248002,,Heat,Paul Hait,Paul_Hait,United States,680,America,709,"Saturday, August 27, 1960",Olympic Games,"Rome, Italy"
swim1170,4 x 100 m medley relay,400,Male,16,04:08.20,248002,,Heat,Dave Gillanders,Dave_Gillanders,United States,681,America,710,"Saturday, August 27, 1960",Olympic Games,"Rome, Italy"
swim1171,4 x 100 m medley relay,400,Male,16,04:08.20,248002,,Heat,Steve Clark,Steve_Clark,United States,682,America,711,"Saturday, August 27, 1960",Olympic Games,"Rome, Italy"
swim1172,4 x 100 m medley relay,400,Male,17,04:05.40,245004,,Final,Frank McKinney,Frank_McKinney,United States,177,America,186,"Thursday, September 1, 1960",Olympic Games,"Rome, Italy"
swim1173,4 x 100 m medley relay,400,Male,17,04:05.40,245004,,Final,Paul Hait,Paul_Hait,United States,178,America,187,"Thursday, September 1, 1960",Olympic Games,"Rome, Italy"
swim1174,4 x 100 m medley relay,400,Male,17,04:05.40,245004,,Final,Lance Larson,Lance_Larson,United States,179,America,188,"Thursday, September 1, 1960",Olympic Games,"Rome, Italy"
swim1175,4 x 100 m medley relay,400,Male,17,04:05.40,245004,,Final,Jeff Farrell,Jeff_Farrell,United States,180,America,189,"Thursday, September 1, 1960",Olympic Games,"Rome, Italy"
swim1176,4 x 100 m medley relay,400,Male,18,04:03.00,243000,,Final,Tom Stock,Tom_Stock,United States,480,America,504,"Sunday, August 20, 1961",-,"Los Angeles, United States"
swim1177,4 x 100 m medley relay,400,Male,18,04:03.00,243000,,Final,Chet Jastremski,Chet_Jastremski,United States,481,America,505,"Sunday, August 20, 1961",-,"Los Angeles, United States"
swim1178,4 x 100 m medley relay,400,Male,18,04:03.00,243000,,Final,Lary Schulhof,Lary_Schulhof,United States,482,America,506,"Sunday, August 20, 1961",-,"Los Angeles, United States"
swim1179,4 x 100 m medley relay,400,Male,18,04:03.00,243000,,Final,Peter Sintz,Peter_Sintz,United States,483,America,507,"Sunday, August 20, 1961",-,"Los Angeles, United States"
swim1180,4 x 100 m medley relay,400,Male,19,04:01.60,241006,,Final,Tom Stock,Tom_Stock,United States,516,America,540,"Sunday, August 12, 1962",-,"Cuyahoga Falls, United States"
swim1181,4 x 100 m medley relay,400,Male,19,04:01.60,241006,,Final,Chet Jastremski,Chet_Jastremski,United States,517,America,541,"Sunday, August 12, 1962",-,"Cuyahoga Falls, United States"
swim1182,4 x 100 m medley relay,400,Male,19,04:01.60,241006,,Final,Fred Schmidt,Fred_Schmidt,United States,518,America,542,"Sunday, August 12, 1962",-,"Cuyahoga Falls, United States"
swim1183,4 x 100 m medley relay,400,Male,19,04:01.60,241006,,Final,Peter Sintz,Peter_Sintz,United States,519,America,543,"Sunday, August 12, 1962",-,"Cuyahoga Falls, United States"
swim1184,4 x 100 m medley relay,400,Male,20,04:00.10,240001,,Final,Richard McGeagh,Richard_McGeagh,United States,695,America,724,"Saturday, August 24, 1963",-,"Osaka, Japan"
swim1185,4 x 100 m medley relay,400,Male,20,04:00.10,240001,,Final,Bill Craig,Bill_Craig,United States,696,America,725,"Saturday, August 24, 1963",-,"Osaka, Japan"
swim1186,4 x 100 m medley relay,400,Male,20,04:00.10,240001,,Final,Walter Richardson,Walter_Richardson,United States,697,America,726,"Saturday, August 24, 1963",-,"Osaka, Japan"
swim1187,4 x 100 m medley relay,400,Male,20,04:00.10,240001,,Final,Steve Clark,Steve_Clark,United States,698,America,727,"Saturday, August 24, 1963",-,"Osaka, Japan"
swim1188,4 x 100 m medley relay,400,Male,21,03:58.40,238004,00:59.6,Final,Thompson Mann,Thompson_Mann,United States,914,America,947,"Friday, October 16, 1964",Olympic Games,"Tokyo, Japan"
swim1189,4 x 100 m medley relay,400,Male,21,03:58.40,238004,01:09.6,Final,Bill Craig,Bill_Craig,United States,915,America,948,"Friday, October 16, 1964",Olympic Games,"Tokyo, Japan"
swim1190,4 x 100 m medley relay,400,Male,21,03:58.40,238004,00:56.8,Final,Fred Schmidt,Fred_Schmidt,United States,916,America,949,"Friday, October 16, 1964",Olympic Games,"Tokyo, Japan"
swim1191,4 x 100 m medley relay,400,Male,21,03:58.40,238004,00:52.4,Final,Steve Clark,Steve_Clark,United States,917,America,950,"Friday, October 16, 1964",Olympic Games,"Tokyo, Japan"
swim1192,4 x 100 m medley relay,400,Male,22,03:57.20,237002,00:59.1,Final,Charlie Hickcox,Charlie_Hickcox,United States,260,America,275,"Thursday, August 31, 1967",Universiade,"Tokyo, Japan"
swim1193,4 x 100 m medley relay,400,Male,22,03:57.20,237002,,Final,Ken Merten,Ken_Merten,United States,261,America,276,"Thursday, August 31, 1967",Universiade,"Tokyo, Japan"
swim1194,4 x 100 m medley relay,400,Male,22,03:57.20,237002,,Final,Doug Russell,Doug_Russell,United States,262,America,277,"Thursday, August 31, 1967",Universiade,"Tokyo, Japan"
swim1195,4 x 100 m medley relay,400,Male,22,03:57.20,237002,,Final,Ken Walsh,Ken_Walsh,United States,263,America,278,"Thursday, August 31, 1967",Universiade,"Tokyo, Japan"
swim1196,4 x 100 m medley relay,400,Male,23,03:56.50,236005,,Final,Roland Matthes,Roland_Matthes,East Germany,36,Europe,106,"Tuesday, November 7, 1967",-,"Leipzig, East Germany"
swim1197,4 x 100 m medley relay,400,Male,23,03:56.50,236005,,Final,Egon Henninger,Egon_Henninger,East Germany,37,Europe,107,"Tuesday, November 7, 1967",-,"Leipzig, East Germany"
swim1198,4 x 100 m medley relay,400,Male,23,03:56.50,236005,,Final,Horst-Gunther Gregor,Horst-Gunther_Gregor,East Germany,38,Europe,108,"Tuesday, November 7, 1967",-,"Leipzig, East Germany"
swim1199,4 x 100 m medley relay,400,Male,23,03:56.50,236005,,Final,Frank Wiegand,Frank_Wiegand,East Germany,39,Europe,109,"Tuesday, November 7, 1967",-,"Leipzig, East Germany"
swim1200,4 x 100 m medley relay,400,Male,24,03:54.90,234009,,Final,Charlie Hickcox,Charlie_Hickcox,United States,555,America,581,"Saturday, October 26, 1968",Olympic Games,"Mexico City, Mexico"
swim1201,4 x 100 m medley relay,400,Male,24,03:54.90,234009,,Final,Don McKenzie,Don_McKenzie,United States,556,America,582,"Saturday, October 26, 1968",Olympic Games,"Mexico City, Mexico"
swim1202,4 x 100 m medley relay,400,Male,24,03:54.90,234009,,Final,Doug Russell,Doug_Russell,United States,557,America,583,"Saturday, October 26, 1968",Olympic Games,"Mexico City, Mexico"
swim1203,4 x 100 m medley relay,400,Male,24,03:54.90,234009,,Final,Ken Walsh,Ken_Walsh,United States,558,America,584,"Saturday, October 26, 1968",Olympic Games,"Mexico City, Mexico"
swim1204,4 x 100 m medley relay,400,Male,25,03:54.40,234004,,Final,Roland Matthes,Roland_Matthes,East Germany,26,Europe,93,"Tuesday, September 8, 1970",European Championships,"Barcelona, Spain"
swim1205,4 x 100 m medley relay,400,Male,25,03:54.40,234004,,Final,Klaus Katzur,Klaus_Katzur,East Germany,27,Europe,94,"Tuesday, September 8, 1970",European Championships,"Barcelona, Spain"
swim1206,4 x 100 m medley relay,400,Male,25,03:54.40,234004,,Final,Udo Poser,Udo_Poser,East Germany,28,Europe,95,"Tuesday, September 8, 1970",European Championships,"Barcelona, Spain"
swim1207,4 x 100 m medley relay,400,Male,25,03:54.40,234004,,Final,Lutz Unger,Lutz_Unger,East Germany,29,Europe,96,"Tuesday, September 8, 1970",European Championships,"Barcelona, Spain"
swim1208,4 x 100 m medley relay,400,Male,26,03:50.40,230004,,Final,Charles Campbell,Charles_Campbell,United States,894,America,927,"Friday, September 3, 1971",GDRvUSA Duel,"Leipzig, East Germany"
